Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM
2015-01-01 15:45:00,23.25,18.375,5.4,1014.675,-0.175,5.5,2.5,0.6,10.0
2015-01-01 16:00:00,23.233333333333334,18.366666666666667,4.800000000000001,1014.5666666666667,-0.3,5.333333333333333,2.3333333333333335,0.6,10.0
2015-01-01 16:15:00,23.21666666666667,18.358333333333334,4.2,1014.4583333333334,-0.425,5.166666666666667,2.166666666666667,0.6,10.0
2015-01-01 16:30:00,23.200000000000003,18.35,3.6000000000000005,1014.35,-0.55,5.0,2.0,0.6,10.0
2015-01-01 16:45:00,23.183333333333334,18.341666666666665,3.0,1014.2416666666667,-0.675,4.833333333333334,1.8333333333333335,0.6,10.0
2015-01-01 17:00:00,23.166666666666668,18.333333333333332,2.4000000000000004,1014.1333333333333,-0.8,4.666666666666667,1.6666666666666667,0.6,10.0
2015-01-01 17:15:00,23.150000000000002,18.325,1.8000000000000007,1014.0250000000001,-0.925,4.5,1.5,0.6,10.0
2015-01-01 17:30:00,23.133333333333333,18.316666666666666,1.2000000000000002,1013.9166666666667,-1.05,4.333333333333334,1.3333333333333335,0.6,10.0
2015-01-01 17:45:00,23.116666666666667,18.308333333333334,0.6000000000000005,1013.8083333333334,-1.175,4.166666666666667,1.1666666666666667,0.6,10.0
2015-01-01 18:00:00,23.1,18.3,0.0,1013.7,-1.3,4.0,1.0,0.6,10.0
2015-01-01 18:15:00,23.09166666666667,18.316666666666666,0.3,1013.7,-1.1916666666666667,3.8333333333333335,1.0833333333333333,0.6,10.0
2015-01-01 18:30:00,23.083333333333336,18.333333333333336,0.6,1013.7,-1.0833333333333335,3.6666666666666665,1.1666666666666667,0.6,10.0
2015-01-01 18:45:00,23.075000000000003,18.35,0.8999999999999999,1013.7,-0.9750000000000001,3.5,1.25,0.6,10.0
2015-01-01 19:00:00,23.066666666666666,18.366666666666667,1.2,1013.7,-0.8666666666666667,3.3333333333333335,1.3333333333333333,0.6,10.0
2015-01-01 19:15:00,23.058333333333334,18.383333333333333,1.5,1013.7,-0.7583333333333333,3.166666666666667,1.4166666666666665,0.6,10.0
2015-01-01 19:30:00,23.05,18.4,1.7999999999999998,1013.7,-0.65,3.0,1.5,0.6,10.0
2015-01-01 19:45:00,23.041666666666668,18.416666666666668,2.1,1013.7,-0.5416666666666667,2.8333333333333335,1.5833333333333333,0.6,10.0
2015-01-01 20:00:00,23.033333333333335,18.433333333333334,2.4,1013.7,-0.43333333333333335,2.666666666666667,1.6666666666666665,0.6,10.0
2015-01-01 20:15:00,23.025,18.45,2.6999999999999997,1013.7,-0.32499999999999996,2.5,1.75,0.6,10.0
2015-01-01 20:30:00,23.016666666666666,18.46666666666667,3.0,1013.7,-0.21666666666666656,2.3333333333333335,1.8333333333333333,0.6,10.0
2015-01-01 20:45:00,23.008333333333333,18.483333333333334,3.3,1013.7,-0.10833333333333339,2.166666666666667,1.9166666666666665,0.6,10.0
2015-01-01 21:00:00,23.0,18.5,3.6,1013.7,0.0,2.0,2.0,0.6,10.0
2015-01-01 21:15:00,23.15,18.491666666666667,3.3000000000000003,1013.8666666666667,0.16666666666666666,2.0833333333333335,2.0833333333333335,0.6,10.166666666666666
2015-01-01 21:30:00,23.3,18.483333333333334,3.0,1014.0333333333334,0.3333333333333333,2.1666666666666665,2.1666666666666665,0.6,10.333333333333334
2015-01-01 21:45:00,23.45,18.475,2.7,1014.2,0.5,2.25,2.25,0.6,10.5
2015-01-01 22:00:00,23.6,18.466666666666665,2.4000000000000004,1014.3666666666667,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.6,10.666666666666666
2015-01-01 22:15:00,23.75,18.458333333333332,2.1,1014.5333333333334,0.8333333333333333,2.4166666666666665,2.4166666666666665,0.6,10.833333333333334
2015-01-01 22:30:00,23.9,18.45,1.8000000000000003,1014.7,1.0,2.5,2.5,0.6,11.0
2015-01-01 22:45:00,24.05,18.441666666666666,1.5,1014.8666666666667,1.1666666666666665,2.583333333333333,2.583333333333333,0.6,11.166666666666666
2015-01-01 23:00:00,24.2,18.433333333333334,1.2000000000000002,1015.0333333333334,1.3333333333333333,2.6666666666666665,2.6666666666666665,0.6,11.333333333333334
2015-01-01 23:15:00,24.35,18.424999999999997,0.9000000000000004,1015.2,1.5,2.75,2.75,0.6,11.5
2015-01-01 23:30:00,24.5,18.416666666666664,0.6000000000000001,1015.3666666666667,1.6666666666666665,2.833333333333333,2.833333333333333,0.6,11.666666666666666
2015-01-01 23:45:00,24.650000000000002,18.40833333333333,0.30000000000000027,1015.5333333333334,1.8333333333333333,2.9166666666666665,2.9166666666666665,0.6,11.833333333333334
2015-01-02 00:00:00,24.8,18.4,0.0,1015.7,2.0,3.0,3.0,0.6,12.0
2015-01-02 00:15:00,25.058333333333334,18.45,0.0,1015.6916666666667,1.8416666666666668,3.25,3.0,0.6,12.0
2015-01-02 00:30:00,25.316666666666666,18.5,0.0,1015.6833333333334,1.6833333333333333,3.5,3.0,0.6,12.0
2015-01-02 00:45:00,25.575,18.549999999999997,0.0,1015.6750000000001,1.525,3.75,3.0,0.6,12.0
2015-01-02 01:00:00,25.833333333333332,18.599999999999998,0.0,1015.6666666666667,1.3666666666666667,4.0,3.0,0.6,12.0
2015-01-02 01:15:00,26.091666666666665,18.65,0.0,1015.6583333333334,1.2083333333333335,4.25,3.0,0.6,12.0
2015-01-02 01:30:00,26.35,18.7,0.0,1015.6500000000001,1.05,4.5,3.0,0.6,12.0
2015-01-02 01:45:00,26.608333333333334,18.75,0.0,1015.6416666666667,0.8916666666666666,4.75,3.0,0.6,12.0
2015-01-02 02:00:00,26.866666666666667,18.8,0.0,1015.6333333333333,0.7333333333333334,5.0,3.0,0.6,12.0
2015-01-02 02:15:00,27.125,18.85,0.0,1015.625,0.5750000000000002,5.25,3.0,0.6,12.0
2015-01-02 02:30:00,27.383333333333333,18.9,0.0,1015.6166666666667,0.41666666666666674,5.5,3.0,0.6,12.0
2015-01-02 02:45:00,27.641666666666666,18.95,0.0,1015.6083333333333,0.2583333333333333,5.75,3.0,0.6,12.0
2015-01-02 03:00:00,27.9,19.0,0.0,1015.6,0.1,6.0,3.0,0.6,12.0
2015-01-02 03:15:00,27.941666666666666,19.058333333333334,1.2,1015.375,-0.13333333333333336,6.0,3.0,0.6,12.0
2015-01-02 03:30:00,27.98333333333333,19.116666666666667,2.4,1015.15,-0.3666666666666667,6.0,3.0,0.6,12.0
2015-01-02 03:45:00,28.025,19.175,3.5999999999999996,1014.925,-0.6000000000000001,6.0,3.0,0.6,12.0
2015-01-02 04:00:00,28.066666666666666,19.233333333333334,4.8,1014.7,-0.8333333333333335,6.0,3.0,0.6,12.0
2015-01-02 04:15:00,28.10833333333333,19.291666666666668,6.0,1014.475,-1.0666666666666667,6.0,3.0,0.6,12.0
2015-01-02 04:30:00,28.15,19.35,7.199999999999999,1014.25,-1.3,6.0,3.0,0.6,12.0
2015-01-02 04:45:00,28.191666666666666,19.40833333333333,8.4,1014.025,-1.5333333333333334,6.0,3.0,0.6,12.0
2015-01-02 05:00:00,28.23333333333333,19.466666666666665,9.6,1013.8,-1.7666666666666668,6.0,3.0,0.6,12.0
2015-01-02 05:15:00,28.275,19.525,10.799999999999999,1013.575,-2.0,6.0,3.0,0.6,12.0
2015-01-02 05:30:00,28.316666666666666,19.583333333333332,12.0,1013.35,-2.2333333333333334,6.0,3.0,0.6,12.0
2015-01-02 05:45:00,28.35833333333333,19.641666666666666,13.2,1013.125,-2.466666666666667,6.0,3.0,0.6,12.0
2015-01-02 06:00:00,28.4,19.7,14.4,1012.9,-2.7,6.0,3.0,0.6,12.0
2015-01-02 06:15:00,28.299999999999997,19.616666666666667,14.4,1012.975,-2.4000000000000004,6.083333333333333,3.0,0.6,12.0
2015-01-02 06:30:00,28.2,19.53333333333333,14.4,1013.05,-2.1,6.166666666666667,3.0,0.6,12.0
2015-01-02 06:45:00,28.099999999999998,19.45,14.4,1013.125,-1.8000000000000003,6.25,3.0,0.6,12.0
2015-01-02 07:00:00,28.0,19.366666666666667,14.4,1013.1999999999999,-1.5000000000000002,6.333333333333333,3.0,0.6,12.0
2015-01-02 07:15:00,27.9,19.28333333333333,14.4,1013.275,-1.2000000000000002,6.416666666666667,3.0,0.6,12.0
2015-01-02 07:30:00,27.799999999999997,19.2,14.4,1013.3499999999999,-0.9000000000000004,6.5,3.0,0.6,12.0
2015-01-02 07:45:00,27.7,19.116666666666667,14.4,1013.425,-0.6000000000000001,6.583333333333333,3.0,0.6,12.0
2015-01-02 08:00:00,27.599999999999998,19.03333333333333,14.4,1013.5,-0.30000000000000027,6.666666666666667,3.0,0.6,12.0
2015-01-02 08:15:00,27.5,18.95,14.4,1013.5749999999999,-4.440892098500626e-16,6.75,3.0,0.6,12.0
2015-01-02 08:30:00,27.4,18.866666666666667,14.4,1013.65,0.2999999999999998,6.833333333333333,3.0,0.6,12.0
2015-01-02 08:45:00,27.3,18.78333333333333,14.4,1013.7249999999999,0.5999999999999996,6.916666666666667,3.0,0.6,12.0
2015-01-02 09:00:00,27.2,18.7,14.4,1013.8,0.9,7.0,3.0,0.6,12.0
2015-01-02 09:15:00,27.008333333333333,18.65833333333333,13.5,1013.9416666666666,0.9666666666666667,6.916666666666667,2.9166666666666665,0.6,11.833333333333334
2015-01-02 09:30:00,26.816666666666666,18.616666666666667,12.6,1014.0833333333333,1.0333333333333334,6.833333333333333,2.8333333333333335,0.6,11.666666666666666
2015-01-02 09:45:00,26.625,18.575,11.7,1014.2249999999999,1.1,6.75,2.75,0.6,11.5
2015-01-02 10:00:00,26.433333333333334,18.53333333333333,10.8,1014.3666666666667,1.1666666666666667,6.666666666666667,2.6666666666666665,0.6,11.333333333333334
2015-01-02 10:15:00,26.241666666666667,18.491666666666667,9.9,1014.5083333333333,1.2333333333333334,6.583333333333333,2.5833333333333335,0.6,11.166666666666666
2015-01-02 10:30:00,26.049999999999997,18.45,9.0,1014.65,1.3,6.5,2.5,0.6,11.0
2015-01-02 10:45:00,25.85833333333333,18.40833333333333,8.100000000000001,1014.7916666666666,1.3666666666666667,6.416666666666667,2.416666666666667,0.6,10.833333333333334
2015-01-02 11:00:00,25.666666666666664,18.366666666666667,7.2,1014.9333333333333,1.4333333333333333,6.333333333333333,2.3333333333333335,0.6,10.666666666666666
2015-01-02 11:15:00,25.474999999999998,18.325,6.300000000000001,1015.075,1.5,6.25,2.25,0.6,10.5
2015-01-02 11:30:00,25.28333333333333,18.28333333333333,5.4,1015.2166666666667,1.5666666666666667,6.166666666666667,2.166666666666667,0.6,10.333333333333334
2015-01-02 11:45:00,25.091666666666665,18.241666666666667,4.5,1015.3583333333333,1.6333333333333333,6.083333333333333,2.0833333333333335,0.6,10.166666666666666
2015-01-02 12:00:00,24.9,18.2,3.6,1015.5,1.7,6.0,2.0,0.6,10.0
2015-01-02 12:15:00,24.825,18.266666666666666,3.6,1015.5166666666667,1.575,6.0,2.0,0.6,10.0
2015-01-02 12:30:00,24.75,18.333333333333332,3.6,1015.5333333333333,1.45,6.0,2.0,0.6,10.0
2015-01-02 12:45:00,24.674999999999997,18.4,3.6,1015.55,1.325,6.0,2.0,0.6,10.0
2015-01-02 13:00:00,24.599999999999998,18.466666666666665,3.6,1015.5666666666667,1.2,6.0,2.0,0.6,10.0
2015-01-02 13:15:00,24.525,18.53333333333333,3.6,1015.5833333333334,1.075,6.0,2.0,0.6,10.0
2015-01-02 13:30:00,24.45,18.6,3.6,1015.6,0.95,6.0,2.0,0.6,10.0
2015-01-02 13:45:00,24.375,18.666666666666668,3.6,1015.6166666666667,0.825,6.0,2.0,0.6,10.0
2015-01-02 14:00:00,24.3,18.733333333333334,3.6,1015.6333333333333,0.7,6.0,2.0,0.6,10.0
2015-01-02 14:15:00,24.225,18.8,3.6,1015.6500000000001,0.575,6.0,2.0,0.6,10.0
2015-01-02 14:30:00,24.15,18.866666666666667,3.6,1015.6666666666667,0.44999999999999996,6.0,2.0,0.6,10.0
2015-01-02 14:45:00,24.075,18.933333333333334,3.6,1015.6833333333334,0.32499999999999996,6.0,2.0,0.6,10.0
2015-01-02 15:00:00,24.0,19.0,3.6,1015.7,0.2,6.0,2.0,0.6,10.0
2015-01-02 15:15:00,23.941666666666666,18.975,3.6,1015.625,0.10833333333333334,6.083333333333333,2.0833333333333335,0.6,10.0
2015-01-02 15:30:00,23.883333333333333,18.95,3.6,1015.5500000000001,0.016666666666666663,6.166666666666667,2.1666666666666665,0.6,10.0
2015-01-02 15:45:00,23.825,18.925,3.6,1015.475,-0.07500000000000001,6.25,2.25,0.6,10.0
2015-01-02 16:00:00,23.766666666666666,18.9,3.6,1015.4,-0.16666666666666669,6.333333333333333,2.3333333333333335,0.6,10.0
2015-01-02 16:15:00,23.708333333333332,18.875,3.6,1015.325,-0.25833333333333336,6.416666666666667,2.4166666666666665,0.6,10.0
2015-01-02 16:30:00,23.65,18.85,3.6,1015.25,-0.35000000000000003,6.5,2.5,0.6,10.0
2015-01-02 16:45:00,23.59166666666667,18.825,3.6,1015.175,-0.4416666666666667,6.583333333333333,2.583333333333333,0.6,10.0
2015-01-02 17:00:00,23.533333333333335,18.8,3.6,1015.1,-0.5333333333333334,6.666666666666667,2.6666666666666665,0.6,10.0
2015-01-02 17:15:00,23.475,18.775,3.6,1015.025,-0.625,6.75,2.75,0.6,10.0
2015-01-02 17:30:00,23.416666666666668,18.75,3.6,1014.9499999999999,-0.7166666666666668,6.833333333333333,2.833333333333333,0.6,10.0
2015-01-02 17:45:00,23.358333333333334,18.724999999999998,3.6,1014.875,-0.8083333333333333,6.916666666666667,2.9166666666666665,0.6,10.0
2015-01-02 18:00:00,23.3,18.7,3.6,1014.8,-0.9,7.0,3.0,0.6,10.0
2015-01-02 18:15:00,23.275000000000002,18.708333333333332,3.9,1014.7833333333333,-0.8416666666666667,7.0,3.0,0.6,10.0
2015-01-02 18:30:00,23.25,18.716666666666665,4.2,1014.7666666666667,-0.7833333333333333,7.0,3.0,0.6,10.0
2015-01-02 18:45:00,23.225,18.725,4.5,1014.75,-0.7250000000000001,7.0,3.0,0.6,10.0
2015-01-02 19:00:00,23.2,18.733333333333334,4.8,1014.7333333333333,-0.6666666666666667,7.0,3.0,0.6,10.0
2015-01-02 19:15:00,23.175,18.741666666666667,5.1,1014.7166666666667,-0.6083333333333334,7.0,3.0,0.6,10.0
2015-01-02 19:30:00,23.15,18.75,5.4,1014.7,-0.55,7.0,3.0,0.6,10.0
2015-01-02 19:45:00,23.125,18.758333333333333,5.7,1014.6833333333333,-0.49166666666666675,7.0,3.0,0.6,10.0
2015-01-02 20:00:00,23.1,18.766666666666666,6.0,1014.6666666666666,-0.4333333333333334,7.0,3.0,0.6,10.0
2015-01-02 20:15:00,23.075,18.775,6.3,1014.65,-0.3750000000000001,7.0,3.0,0.6,10.0
2015-01-02 20:30:00,23.05,18.783333333333335,6.6,1014.6333333333333,-0.31666666666666676,7.0,3.0,0.6,10.0
2015-01-02 20:45:00,23.025,18.791666666666668,6.9,1014.6166666666667,-0.2583333333333334,7.0,3.0,0.6,10.0
2015-01-02 21:00:00,23.0,18.8,7.2,1014.6,-0.2,7.0,3.0,0.6,10.0
2015-01-02 21:15:00,23.058333333333334,18.825,7.2,1014.7916666666667,0.008333333333333331,6.833333333333333,2.8333333333333335,0.6,10.166666666666666
2015-01-02 21:30:00,23.116666666666667,18.85,7.2,1014.9833333333333,0.21666666666666667,6.666666666666667,2.6666666666666665,0.6,10.333333333333334
2015-01-02 21:45:00,23.175,18.875,7.2,1015.175,0.425,6.5,2.5,0.6,10.5
2015-01-02 22:00:00,23.233333333333334,18.900000000000002,7.2,1015.3666666666667,0.6333333333333333,6.333333333333333,2.3333333333333335,0.6,10.666666666666666
2015-01-02 22:15:00,23.291666666666668,18.925,7.2,1015.5583333333334,0.8416666666666668,6.166666666666667,2.166666666666667,0.6,10.833333333333334
2015-01-02 22:30:00,23.35,18.950000000000003,7.2,1015.75,1.05,6.0,2.0,0.6,11.0
2015-01-02 22:45:00,23.40833333333333,18.975,7.2,1015.9416666666666,1.2583333333333335,5.833333333333334,1.8333333333333335,0.6,11.166666666666666
2015-01-02 23:00:00,23.466666666666665,19.0,7.2,1016.1333333333333,1.4666666666666668,5.666666666666667,1.6666666666666667,0.6,11.333333333333334
2015-01-02 23:15:00,23.525,19.025000000000002,7.2,1016.325,1.675,5.5,1.5,0.6,11.5
2015-01-02 23:30:00,23.583333333333332,19.05,7.2,1016.5166666666667,1.8833333333333335,5.333333333333334,1.3333333333333335,0.6,11.666666666666666
2015-01-02 23:45:00,23.641666666666666,19.075000000000003,7.2,1016.7083333333333,2.091666666666667,5.166666666666667,1.1666666666666667,0.6,11.833333333333334
2015-01-03 00:00:00,23.7,19.1,7.2,1016.9,2.3,5.0,1.0,0.6,12.0
2015-01-03 00:15:00,23.991666666666667,19.21666666666667,7.5,1016.8,2.0083333333333333,5.0,1.1666666666666667,0.6,12.0
2015-01-03 00:30:00,24.28333333333333,19.333333333333336,7.800000000000001,1016.7,1.7166666666666663,5.0,1.3333333333333333,0.6,12.0
2015-01-03 00:45:00,24.575,19.450000000000003,8.1,1016.6,1.4249999999999998,5.0,1.5,0.6,12.0
2015-01-03 01:00:00,24.866666666666667,19.566666666666666,8.4,1016.5,1.133333333333333,5.0,1.6666666666666665,0.6,12.0
2015-01-03 01:15:00,25.15833333333333,19.683333333333334,8.700000000000001,1016.4,0.8416666666666663,5.0,1.8333333333333333,0.6,12.0
2015-01-03 01:30:00,25.45,19.8,9.0,1016.3,0.5499999999999998,5.0,2.0,0.6,12.0
2015-01-03 01:45:00,25.741666666666667,19.916666666666668,9.3,1016.2,0.25833333333333286,5.0,2.1666666666666665,0.6,12.0
2015-01-03 02:00:00,26.03333333333333,20.033333333333335,9.600000000000001,1016.1,-0.03333333333333366,5.0,2.333333333333333,0.6,12.0
2015-01-03 02:15:00,26.325,20.15,9.9,1016.0,-0.3250000000000002,5.0,2.5,0.6,12.0
2015-01-03 02:30:00,26.616666666666667,20.266666666666666,10.200000000000001,1015.9000000000001,-0.6166666666666671,5.0,2.6666666666666665,0.6,12.0
2015-01-03 02:45:00,26.90833333333333,20.383333333333333,10.5,1015.8000000000001,-0.9083333333333337,5.0,2.833333333333333,0.6,12.0
2015-01-03 03:00:00,27.2,20.5,10.8,1015.7,-1.2,5.0,3.0,0.6,12.0
2015-01-03 03:15:00,27.258333333333333,20.55,10.8,1015.4583333333334,-1.3416666666666666,5.166666666666667,3.0,0.6,12.0
2015-01-03 03:30:00,27.316666666666666,20.6,10.8,1015.2166666666667,-1.4833333333333334,5.333333333333333,3.0,0.6,12.0
2015-01-03 03:45:00,27.375,20.65,10.8,1014.975,-1.625,5.5,3.0,0.6,12.0
2015-01-03 04:00:00,27.433333333333334,20.7,10.8,1014.7333333333333,-1.7666666666666666,5.666666666666667,3.0,0.6,12.0
2015-01-03 04:15:00,27.491666666666667,20.75,10.8,1014.4916666666667,-1.9083333333333332,5.833333333333333,3.0,0.6,12.0
2015-01-03 04:30:00,27.549999999999997,20.8,10.8,1014.25,-2.05,6.0,3.0,0.6,12.0
2015-01-03 04:45:00,27.60833333333333,20.85,10.8,1014.0083333333333,-2.1916666666666664,6.166666666666666,3.0,0.6,12.0
2015-01-03 05:00:00,27.666666666666664,20.900000000000002,10.8,1013.7666666666667,-2.333333333333333,6.333333333333333,3.0,0.6,12.0
2015-01-03 05:15:00,27.724999999999998,20.950000000000003,10.8,1013.525,-2.4749999999999996,6.5,3.0,0.6,12.0
